,description,name,price,img,size,color,composition,care
83,버건디 컬러 가죽 힐 앵클부츠. 가죽 소재 외피. 미디엄 힐. 포인티드 토. 굽 높이: 7cmJOIN LIFE 컬렉션.Care for planet: 가장 지속 가능한 방법으로 처리된 가죽.이러한 제품은 재생 에너지와 물 소모를 감소하는 기술을 사용하는 Leather Working Group 인증을 받은 가죽으로 제조됩니다. ,가우초 소프트 레더 힐 앵클부츠,"129,000 원","['//static.zara.net/photos///2020/V/1/1/p/1103/510/022/2/w/560/1103510022_1_1_1.jpg?ts=1573468950539', '//static.zara.net/photos///2020/V/1/1/p/1103/510/022/2/w/560/1103510022_2_1_1.jpg?ts=1573469075468', '//static.zara.net/photos///2020/V/1/1/p/1103/510/022/2/w/560/1103510022_2_2_1.jpg?ts=1573469074483', '//static.zara.net/photos///2020/V/1/1/p/1103/510/022/2/w/560/1103510022_2_3_1.jpg?ts=1573469089189', '//static.zara.net/photos///2020/V/1/1/p/1103/510/022/2/w/560/1103510022_2_4_1.jpg?ts=1573469089292', '//static.zara.net/photos///2020/V/1/1/p/1103/510/022/2/w/560/1103510022_2_5_1.jpg?ts=1573469103323', '//static.zara.net/photos///2018/V/M/1/p/1111/000/000/2/w/560/1111000000_2_97_1.jpg?ts=1570204599702']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",버건디,"[{'겉감': '100% 양가죽'}, {'안감': '85% 폴리에스터, 15% 폴리우레탄'}, {'밑창': '100% 열가소성 고무'}, {'안창': '100% 염소가죽'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
84,크림 컬러의 힐 샌들. 애니멀 프린트 소재의 외피 디자인. 벨 스타일 미디엄 힐. 다른 컬러로 배색된 블랙 컬러 밑창. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 굽 높이: 7cm,애니멀 패턴 힐 샌들,"59,000 원","['//static.zara.net/photos///2020/V/1/1/p/3305/510/002/2/w/560/3305510002_1_1_1.jpg?ts=1580384480029', '//static.zara.net/photos///2020/V/1/1/p/3305/510/002/2/w/560/3305510002_2_1_1.jpg?ts=1580384638035', '//static.zara.net/photos///2020/V/1/1/p/3305/510/002/2/w/560/3305510002_2_2_1.jpg?ts=1580384556869', '//static.zara.net/photos///2020/V/1/1/p/3305/510/002/2/w/560/3305510002_2_3_1.jpg?ts=1580384593697', '//static.zara.net/photos///2020/V/1/1/p/3305/510/002/2/w/560/3305510002_2_4_1.jpg?ts=1580384541779', '//static.zara.net/photos///2020/V/1/1/p/3305/510/002/2/w/560/3305510002_2_55_1.jpg?ts=1580809006617']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",크림,"[{'겉감': '100% 폴리우레탄'}, {'안감': '100% 폴리우레탄'}, {'밑창': '100% TPU'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
85,옐로우 컬러 힐 샌들. 러버라이즈드 소재. 투명한 퍼스펙스 소재의 키튼힐. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 굽 높이: 5cm,러버 키튼힐 샌들,"59,000 원","['//static.zara.net/photos///2020/V/1/1/p/3307/510/090/2/w/560/3307510090_1_1_1.jpg?ts=1579541664105', '//static.zara.net/photos///2020/V/1/1/p/3307/510/090/2/w/560/3307510090_2_1_1.jpg?ts=1579541708590', '//static.zara.net/photos///2020/V/1/1/p/3307/510/090/2/w/560/3307510090_2_2_1.jpg?ts=1579541706444', '//static.zara.net/photos///2020/V/1/1/p/3307/510/090/2/w/560/3307510090_2_3_1.jpg?ts=1579546287033', '//static.zara.net/photos///2020/V/1/1/p/3307/510/090/2/w/560/3307510090_2_4_1.jpg?ts=1579541713885']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",노랑,"[{'겉감': '100% TPU'}, {'밑창': '100% 열가소성 고무'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
86,블랙 컬러 플랫 샌들. 에나멜 마감 비치 샌들 디자인. 웰트 디테일 밑창. 배색된 컬러의 피스가 매치된 엠보싱 마감 스트라이프 발바닥 디테일. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 밑창 높이: 1cm,에나멜 플랫 비치 샌들,"69,000 원","['//static.zara.net/photos///2020/V/1/1/p/3509/510/040/3/w/560/3509510040_1_1_1.jpg?ts=1581499478903', '//static.zara.net/photos///2020/V/1/1/p/3509/510/040/3/w/560/3509510040_2_1_1.jpg?ts=1581499698604', '//static.zara.net/photos///2020/V/1/1/p/3509/510/040/3/w/560/3509510040_2_2_1.jpg?ts=1581499772250', '//static.zara.net/photos///2020/V/1/1/p/3509/510/040/3/w/560/3509510040_2_3_1.jpg?ts=1581499712363', '//static.zara.net/photos///2020/V/1/1/p/3509/510/040/3/w/560/3509510040_2_4_1.jpg?ts=1581499633475', '//static.zara.net/photos///2020/V/1/1/p/3509/510/040/3/w/560/3509510040_2_5_1.jpg?ts=1581499740459', '//static.zara.net/photos///2020/V/1/1/p/3509/510/040/3/w/560/3509510040_2_15_1.jpg?ts=1581524384687', '//static.zara.net/photos///2020/V/1/1/p/3509/510/040/3/w/560/3509510040_2_55_1.jpg?ts=1581525905655']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",블랙,"[{'겉감': '100% 폴리우레탄'}, {'안감': '100% 폴리우레탄'}, {'밑창': '100% 열가소성 고무'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
87,블랙 컬러 플랫 샌들. 에나멜 마감 비치 샌들 디자인. 웰트 디테일 밑창. 배색된 컬러의 피스가 매치된 엠보싱 마감 스트라이프 발바닥 디테일. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 밑창 높이: 1cm,에나멜 플랫 비치 샌들,"69,000 원","['//static.zara.net/photos///2020/V/1/1/p/3509/510/040/2/w/560/3509510040_1_1_1.jpg?ts=1581499643633', '//static.zara.net/photos///2020/V/1/1/p/3509/510/040/2/w/560/3509510040_2_1_1.jpg?ts=1581500205918', '//static.zara.net/photos///2020/V/1/1/p/3509/510/040/2/w/560/3509510040_2_2_1.jpg?ts=1581500025895', '//static.zara.net/photos///2020/V/1/1/p/3509/510/040/2/w/560/3509510040_2_3_1.jpg?ts=1581500041390', '//static.zara.net/photos///2020/V/1/1/p/3509/510/040/2/w/560/3509510040_2_4_1.jpg?ts=1581500062222', '//static.zara.net/photos///2020/V/1/1/p/3509/510/040/2/w/560/3509510040_2_5_1.jpg?ts=1581500234856', '//static.zara.net/photos///2020/V/1/1/p/3509/510/040/2/w/560/3509510040_2_55_1.jpg?ts=1581525963335']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",블랙,"[{'겉감': '100% 폴리우레탄'}, {'안감': '100% 폴리우레탄'}, {'밑창': '100% 열가소성 고무'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
88,블랙 컬러 플랫 샌들. 발가락 고정을 위한 앞부분 스트랩 디테일. 스퀘어 토 마감. 굽 높이: 1.9cm,미니멀 스퀘어 토 플랫 샌들,"49,000 원","['//static.zara.net/photos///2020/V/1/1/p/3630/510/040/2/w/560/3630510040_1_1_1.jpg?ts=1581689155765', '//static.zara.net/photos///2020/V/1/1/p/3630/510/040/2/w/560/3630510040_2_1_1.jpg?ts=1580117257394', '//static.zara.net/photos///2020/V/1/1/p/3630/510/040/2/w/560/3630510040_2_2_1.jpg?ts=1580117330716', '//static.zara.net/photos///2020/V/1/1/p/3630/510/040/2/w/560/3630510040_2_3_1.jpg?ts=1580117308852', '//static.zara.net/photos///2020/V/1/1/p/3630/510/040/2/w/560/3630510040_2_4_1.jpg?ts=1580117294295']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",블랙,"[{'겉감': '100% 폴리우레탄'}, {'안감': '100% 폴리우레탄'}, {'밑창': '100% TPU'}, {'안창': '66% TPU, 34% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
89,애니멀 컬러 가죽 소재 스니커즈. 애니멀 프린트 가죽 소재 외피. 컬러가 배색된 다양한 마감의 가죽 피스가 매치됨. 레이스업 여밈. 밑창 높이: 2cm,애니멀 프린트 레더 스니커즈,"99,000 원","['//static.zara.net/photos///2020/V/1/1/p/2424/510/195/3/w/560/2424510195_2_1_1.jpg?ts=1578663324110', '//static.zara.net/photos///2020/V/1/1/p/2424/510/195/3/w/560/2424510195_1_1_1.jpg?ts=1578663223295', '//static.zara.net/photos///2020/V/1/1/p/2424/510/195/3/w/560/2424510195_2_2_1.jpg?ts=1578663266672', '//static.zara.net/photos///2020/V/1/1/p/2424/510/195/3/w/560/2424510195_2_3_1.jpg?ts=1578663295706', '//static.zara.net/photos///2020/V/1/1/p/2424/510/195/3/w/560/2424510195_2_4_1.jpg?ts=1578663273862', '//static.zara.net/photos///2020/V/1/1/p/2424/510/195/3/w/560/2424510195_2_15_1.jpg?ts=1579101666494']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",레오파드 무늬,"[{'겉감': '80% 소 털가죽, 20% 소가죽'}, {'안감': '100% 면'}, {'밑창': '100% TPU'}, {'안창': '100% 염소가죽'}, {'통그': '100% 소 털가죽'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
90,애니멀 컬러 가죽 소재 스니커즈. 애니멀 프린트 가죽 소재 외피. 컬러가 배색된 다양한 마감의 가죽 피스가 매치됨. 레이스업 여밈. 밑창 높이: 2cm,애니멀 프린트 레더 스니커즈,"99,000 원","['//static.zara.net/photos///2020/V/1/1/p/2424/510/195/2/w/560/2424510195_2_1_1.jpg?ts=1578663345887', '//static.zara.net/photos///2020/V/1/1/p/2424/510/195/2/w/560/2424510195_1_1_1.jpg?ts=1578663218119', '//static.zara.net/photos///2020/V/1/1/p/2424/510/195/2/w/560/2424510195_2_2_1.jpg?ts=1578663338615', '//static.zara.net/photos///2020/V/1/1/p/2424/510/195/2/w/560/2424510195_2_3_1.jpg?ts=1578663288513', '//static.zara.net/photos///2020/V/1/1/p/2424/510/195/2/w/560/2424510195_2_4_1.jpg?ts=1578663303082']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",레오파드 무늬,"[{'겉감': '80% 소 털가죽, 20% 소가죽'}, {'안감': '100% 면'}, {'밑창': '100% TPU'}, {'안창': '100% 염소가죽'}, {'통그': '100% 소 털가죽'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
91,"내추럴한 컬러의 스니커즈. 메탈릭 마감, 애니멀 프린트 피스와 메쉬가 매치된 외피 디자인. 컬러로 배색된 볼륨 있는 밑창. 레이스업 여밈. STARFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 폴리우레탄 소재의 유연한 기능성 스펀지 안창. 밑창 높이: 4cm",메탈릭 메쉬 스니커즈,"79,000 원","['//static.zara.net/photos///2020/V/1/1/p/2400/510/111/2/w/560/2400510111_2_1_1.jpg?ts=1579097650883', '//static.zara.net/photos///2020/V/1/1/p/2400/510/111/2/w/560/2400510111_1_1_1.jpg?ts=1579097621693', '//static.zara.net/photos///2020/V/1/1/p/2400/510/111/2/w/560/2400510111_2_2_1.jpg?ts=1579097723801', '//static.zara.net/photos///2020/V/1/1/p/2400/510/111/2/w/560/2400510111_2_3_1.jpg?ts=1579097666352', '//static.zara.net/photos///2020/V/1/1/p/2400/510/111/2/w/560/2400510111_2_4_1.jpg?ts=1579097686297', '//static.zara.net/photos///2020/V/1/1/p/2400/510/111/2/w/560/2400510111_2_55_1.jpg?ts=1580810103170']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",자연색,"[{'겉감': '60% 폴리에스터, 40% 폴리우레탄'}, {'안감': '100% 폴리에스터'}, {'밑창': '100% 열가소성 고무'}, {'안창': '100% 폴리우레탄'}, {'통그': '65% 폴리에스터, 35% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
92,크림 컬러 백리스 스니커즈. MICKEY MOUSE © DISNEY 이미지 캔버스 외피 디자인. 앞부분 레이스업 디테일. STARFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 폴리우레탄 소재의 유연한 기능성 스펀지 안창. 밑창 높이: 3cmJOIN LIFE 컬렉션.Care for fiber: 50% 이상 오가닉 코튼 사용.오가닉 코튼은 천연 비료 사용 및 윤작과 같은 생물 다양성 보호를 돕는 방법으로 재배됩니다. ,MICKEY MOUSE ©DISNEY 백리스 스니커즈,"39,000 원","['//static.zara.net/photos///2020/V/1/1/p/3850/510/002/2/w/560/3850510002_2_1_1.jpg?ts=1578653346317', '//static.zara.net/photos///2020/V/1/1/p/3850/510/002/2/w/560/3850510002_1_1_1.jpg?ts=1578653353755', '//static.zara.net/photos///2020/V/1/1/p/3850/510/002/2/w/560/3850510002_2_2_1.jpg?ts=1578653360784', '//static.zara.net/photos///2020/V/1/1/p/3850/510/002/2/w/560/3850510002_2_3_1.jpg?ts=1578653367897', '//static.zara.net/photos///2020/V/1/1/p/3850/510/002/2/w/560/3850510002_2_4_1.jpg?ts=1578653332485', '//static.zara.net/photos///2018/V/M/1/p/1111/000/000/2/w/560/1111000000_2_49_1.jpg?ts=1548282443036']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",크림,"[{'겉감': '100% 면'}, {'안감': '100% 면'}, {'밑창': '100% 고무'}, {'안창': '100% 면'}, {'통그': '100% 면'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
93,내추럴 컬러 가죽 힐 부츠. 가죽 소재 외피. 청키힐. 양 옆면과 뒤꿈치 풀탭 디테일. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 굽 높이: 6.8cm,청키 힐 레더 부츠,"199,000 원","['//static.zara.net/photos///2020/V/1/1/p/1003/510/105/3/w/560/1003510105_1_1_1.jpg?ts=1581440486587', '//static.zara.net/photos///2020/V/1/1/p/1003/510/105/3/w/560/1003510105_2_1_1.jpg?ts=1581440498502', '//static.zara.net/photos///2020/V/1/1/p/1003/510/105/3/w/560/1003510105_2_2_1.jpg?ts=1581440504541', '//static.zara.net/photos///2020/V/1/1/p/1003/510/105/3/w/560/1003510105_2_3_1.jpg?ts=1581440498750', '//static.zara.net/photos///2020/V/1/1/p/1003/510/105/3/w/560/1003510105_2_4_1.jpg?ts=1581440503427', '//static.zara.net/photos///2020/V/1/1/p/1003/510/105/3/w/560/1003510105_2_15_1.jpg?ts=1581671648345', '//static.zara.net/photos///2020/V/1/1/p/1003/510/105/3/w/560/1003510105_2_16_1.jpg?ts=1581671668280', '//static.zara.net/photos///2020/V/1/1/p/1003/510/105/3/w/560/1003510105_2_55_1.jpg?ts=1581441063772']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",천연 가죽 컬러,"[{'겉감': '100% 소가죽'}, {'안감': '47% 면, 40% 폴리우레탄, 13% 폴리에스터'}, {'밑창': '100% 고무'}, {'안창': '100% 염소가죽'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
94,내추럴 컬러 가죽 힐 부츠. 가죽 소재 외피. 청키힐. 양 옆면과 뒤꿈치 풀탭 디테일. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 굽 높이: 6.8cm,청키 힐 레더 부츠,"199,000 원","['//static.zara.net/photos///2020/V/1/1/p/1003/510/105/2/w/560/1003510105_1_1_1.jpg?ts=1581440478342', '//static.zara.net/photos///2020/V/1/1/p/1003/510/105/2/w/560/1003510105_2_1_1.jpg?ts=1581440821502', '//static.zara.net/photos///2020/V/1/1/p/1003/510/105/2/w/560/1003510105_2_2_1.jpg?ts=1581440487318', '//static.zara.net/photos///2020/V/1/1/p/1003/510/105/2/w/560/1003510105_2_3_1.jpg?ts=1581440491666', '//static.zara.net/photos///2020/V/1/1/p/1003/510/105/2/w/560/1003510105_2_4_1.jpg?ts=1581440492556', '//static.zara.net/photos///2020/V/1/1/p/1003/510/105/2/w/560/1003510105_2_55_1.jpg?ts=1581441063848']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",천연 가죽 컬러,"[{'겉감': '100% 소가죽'}, {'안감': '47% 면, 40% 폴리우레탄, 13% 폴리에스터'}, {'밑창': '100% 고무'}, {'안창': '100% 염소가죽'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
95,블랙 컬러의 가죽 힐 샌들. 부드러운 가죽 소재의 외피 디자인. 2개의 앞부분 크로스 스트랩. 슬릿 스퀘어 청키힐. 스퀘어 토우와 뒤꿈치 디자인. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 굽 높이: 8.5cmJOIN LIFE 컬렉션.Care for planet: 가장 지속 가능한 방법으로 처리된 가죽.이러한 제품은 재생 에너지와 물 소모를 감소하는 기술을 사용하는 Leather Working Group 인증을 받은 가죽으로 제조됩니다. ,소프트 레더 힐 샌들,"79,000 원","['//static.zara.net/photos///2020/V/1/1/p/1305/510/040/3/w/560/1305510040_1_1_1.jpg?ts=1578916142306', '//static.zara.net/photos///2020/V/1/1/p/1305/510/040/3/w/560/1305510040_2_1_1.jpg?ts=1578916128286', '//static.zara.net/photos///2020/V/1/1/p/1305/510/040/3/w/560/1305510040_2_2_1.jpg?ts=1578916135958', '//static.zara.net/photos///2020/V/1/1/p/1305/510/040/3/w/560/1305510040_2_3_1.jpg?ts=1578916164297', '//static.zara.net/photos///2020/V/1/1/p/1305/510/040/3/w/560/1305510040_2_4_1.jpg?ts=1578916164772', '//static.zara.net/photos///2020/V/1/1/p/1305/510/040/3/w/560/1305510040_2_5_1.jpg?ts=1578916171628', '//static.zara.net/photos///2020/V/1/1/p/1305/510/040/3/w/560/1305510040_2_15_1.jpg?ts=1581502993054', '//static.zara.net/photos///2018/V/M/1/p/1111/000/000/2/w/560/1111000000_2_97_1.jpg?ts=1570204599702']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",블랙,"[{'겉감': '100% 양가죽'}, {'안감': '100% 폴리에스터'}, {'밑창': '100% 열가소성 고무'}, {'안창': '75% 염소가죽, 25% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
96,블랙 컬러의 가죽 힐 샌들. 부드러운 가죽 소재의 외피 디자인. 2개의 앞부분 크로스 스트랩. 슬릿 스퀘어 청키힐. 스퀘어 토우와 뒤꿈치 디자인. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 굽 높이: 8.5cmJOIN LIFE 컬렉션.Care for planet: 가장 지속 가능한 방법으로 처리된 가죽.이러한 제품은 재생 에너지와 물 소모를 감소하는 기술을 사용하는 Leather Working Group 인증을 받은 가죽으로 제조됩니다. ,소프트 레더 힐 샌들,"79,000 원","['//static.zara.net/photos///2020/V/1/1/p/1305/510/040/2/w/560/1305510040_1_1_1.jpg?ts=1578915974909', '//static.zara.net/photos///2020/V/1/1/p/1305/510/040/2/w/560/1305510040_2_1_1.jpg?ts=1578915974619', '//static.zara.net/photos///2020/V/1/1/p/1305/510/040/2/w/560/1305510040_2_2_1.jpg?ts=1578916004528', '//static.zara.net/photos///2020/V/1/1/p/1305/510/040/2/w/560/1305510040_2_3_1.jpg?ts=1578916011655', '//static.zara.net/photos///2020/V/1/1/p/1305/510/040/2/w/560/1305510040_2_4_1.jpg?ts=1578915982368', '//static.zara.net/photos///2020/V/1/1/p/1305/510/040/2/w/560/1305510040_2_5_1.jpg?ts=1578916018742', '//static.zara.net/photos///2018/V/M/1/p/1111/000/000/2/w/560/1111000000_2_97_1.jpg?ts=1570204599702']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",블랙,"[{'겉감': '100% 양가죽'}, {'안감': '100% 폴리에스터'}, {'밑창': '100% 열가소성 고무'}, {'안창': '75% 염소가죽, 25% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
97,블랙 컬러 힐 뮬. 투명한 비닐 피스가 매치된 외피 디자인. V컷 디자인. 스모키 마감 퍼스펙스 미디엄 청키힐. 아몬드 모양 토우캡 마감. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 굽 높이: 4.7cm,V컷 퍼스펙스 힐 뮬,"59,000 원","['//static.zara.net/photos///2020/V/1/1/p/2216/510/040/2/w/560/2216510040_1_1_1.jpg?ts=1578905743718', '//static.zara.net/photos///2020/V/1/1/p/2216/510/040/2/w/560/2216510040_2_1_1.jpg?ts=1578905770361', '//static.zara.net/photos///2020/V/1/1/p/2216/510/040/2/w/560/2216510040_2_2_1.jpg?ts=1578905778445', '//static.zara.net/photos///2020/V/1/1/p/2216/510/040/2/w/560/2216510040_2_3_1.jpg?ts=1578905743183', '//static.zara.net/photos///2020/V/1/1/p/2216/510/040/2/w/560/2216510040_2_4_1.jpg?ts=1578905748999', '//static.zara.net/photos///2020/V/1/1/p/2216/510/040/2/w/560/2216510040_2_55_1.jpg?ts=1580809244575']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",블랙,"[{'겉감': '60% 폴리에스터, 40% TPU'}, {'안감': '100% 폴리우레탄'}, {'밑창': '100% TPU'}, {'안창': '51% 폴리우레탄, 49% 폴리에스터'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']"
