,description,name,price,img,size,color,composition,care,primary_thumbnail
39,블랙 컬러 힐 뮬. 진주가 달린 발등 부분 투명 비닐 스트랩 디테일. 미디엄 힐. 포인티드 토. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 굽 높이: 6cm,펄 힐 뮬,"69,000 원","['//static.zara.net/photos///2020/V/1/1/p/2801/510/040/2/w/560/2801510040_2_1_1.jpg?ts=1575991766470', '//static.zara.net/photos///2020/V/1/1/p/2801/510/040/2/w/560/2801510040_1_1_1.jpg?ts=1575993603204', '//static.zara.net/photos///2020/V/1/1/p/2801/510/040/2/w/560/2801510040_2_2_1.jpg?ts=1575991654630', '//static.zara.net/photos///2020/V/1/1/p/2801/510/040/2/w/560/2801510040_2_3_1.jpg?ts=1575991811460', '//static.zara.net/photos///2020/V/1/1/p/2801/510/040/2/w/560/2801510040_2_4_1.jpg?ts=1575991577518', '//static.zara.net/photos///2020/V/1/1/p/2801/510/040/2/w/560/2801510040_2_55_1.jpg?ts=1580809192280']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",블랙,"[{'겉감': '68% 폴리에스터, 32% TPU'}, {'안감': '100% 폴리우레탄'}, {'밑창': '100% TPU'}, {'안창': '90% 염소가죽, 10% 폴리에스터'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']",//static.zara.net/photos///2020/V/1/1/p/2801/510/040/2/w/581/2801510040_1_1_1.jpg?ts=1575993603204
40,블랙 컬러의 슬링백 힐 슈즈. 애니멀 프린트 소재의 외피 디자인. 뒤꿈치 스트랩 디테일. 플랫 청키 미디엄 힐. 스퀘어 토 마감. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 굽 높이: 5.8cm,애니멀 패턴 슬링백 힐 슈즈,"59,000 원","['//static.zara.net/photos///2020/V/1/1/p/3222/510/040/2/w/560/3222510040_1_1_1.jpg?ts=1581933825916', '//static.zara.net/photos///2020/V/1/1/p/3222/510/040/2/w/560/3222510040_2_1_1.jpg?ts=1581933824674', '//static.zara.net/photos///2020/V/1/1/p/3222/510/040/2/w/560/3222510040_2_2_1.jpg?ts=1581933590100', '//static.zara.net/photos///2020/V/1/1/p/3222/510/040/2/w/560/3222510040_2_3_1.jpg?ts=1581933589152', '//static.zara.net/photos///2020/V/1/1/p/3222/510/040/2/w/560/3222510040_2_4_1.jpg?ts=1581933577492', '//static.zara.net/photos///2020/V/1/1/p/3222/510/040/2/w/560/3222510040_2_55_1.jpg?ts=1581525963268']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",블랙,"[{'겉감': '100% 폴리우레탄'}, {'안감': '100% 폴리우레탄'}, {'밑창': '100% TPU'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']",//static.zara.net/photos///2020/V/1/1/p/3222/510/040/2/w/581/3222510040_1_1_1.jpg?ts=1581933825916
41,블랙 컬러의 힐 샌들. 에나멜 마감 비치 샌들 디자인. 기하학적 디자인 힐. 앵클 스트랩에 달린 버클로 여밈. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 굽 높이: 10.8cm,스퀘어 토 에나멜 비치 힐 샌들,"79,000 원","['//static.zara.net/photos///2020/V/1/1/p/3219/510/040/3/w/560/3219510040_1_1_1.jpg?ts=1581436177664', '//static.zara.net/photos///2020/V/1/1/p/3219/510/040/3/w/560/3219510040_2_1_1.jpg?ts=1581436180224', '//static.zara.net/photos///2020/V/1/1/p/3219/510/040/3/w/560/3219510040_2_2_1.jpg?ts=1581436187888', '//static.zara.net/photos///2020/V/1/1/p/3219/510/040/3/w/560/3219510040_2_3_1.jpg?ts=1581436183884', '//static.zara.net/photos///2020/V/1/1/p/3219/510/040/3/w/560/3219510040_2_4_1.jpg?ts=1581436183652', '//static.zara.net/photos///2020/V/1/1/p/3219/510/040/3/w/560/3219510040_2_5_1.jpg?ts=1581436186535', '//static.zara.net/photos///2020/V/1/1/p/3219/510/040/3/w/560/3219510040_2_15_1.jpg?ts=1581524370308', '//static.zara.net/photos///2020/V/1/1/p/3219/510/040/3/w/560/3219510040_2_16_1.jpg?ts=1581524370141', '//static.zara.net/photos///2020/V/1/1/p/3219/510/040/3/w/560/3219510040_2_55_1.jpg?ts=1581525905594']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",블랙,"[{'겉감': '100% 폴리우레탄'}, {'안감': '100% 폴리우레탄'}, {'밑창': '100% TPU'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']",//static.zara.net/photos///2020/V/1/1/p/3219/510/040/3/w/581/3219510040_1_1_1.jpg?ts=1581436177664
42,크림 컬러의 힐 샌들. 애니멀 프린트 소재의 외피 디자인. 벨 스타일 미디엄 힐. 다른 컬러로 배색된 블랙 컬러 밑창. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 굽 높이: 7cm,애니멀 패턴 힐 샌들,"59,000 원","['//static.zara.net/photos///2020/V/1/1/p/3305/510/002/2/w/560/3305510002_1_1_1.jpg?ts=1580384480029', '//static.zara.net/photos///2020/V/1/1/p/3305/510/002/2/w/560/3305510002_2_1_1.jpg?ts=1580384638035', '//static.zara.net/photos///2020/V/1/1/p/3305/510/002/2/w/560/3305510002_2_2_1.jpg?ts=1580384556869', '//static.zara.net/photos///2020/V/1/1/p/3305/510/002/2/w/560/3305510002_2_3_1.jpg?ts=1580384593697', '//static.zara.net/photos///2020/V/1/1/p/3305/510/002/2/w/560/3305510002_2_4_1.jpg?ts=1580384541779', '//static.zara.net/photos///2020/V/1/1/p/3305/510/002/2/w/560/3305510002_2_55_1.jpg?ts=1580809006617']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",크림,"[{'겉감': '100% 폴리우레탄'}, {'안감': '100% 폴리우레탄'}, {'밑창': '100% TPU'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']",//static.zara.net/photos///2020/V/1/1/p/3305/510/002/2/w/581/3305510002_1_1_1.jpg?ts=1580384480029
43,옐로우 컬러 힐 샌들. 러버라이즈드 소재. 투명한 퍼스펙스 소재의 키튼힐. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 굽 높이: 5cm,러버 키튼힐 샌들,"59,000 원","['//static.zara.net/photos///2020/V/1/1/p/3307/510/090/2/w/560/3307510090_1_1_1.jpg?ts=1579541664105', '//static.zara.net/photos///2020/V/1/1/p/3307/510/090/2/w/560/3307510090_2_1_1.jpg?ts=1579541708590', '//static.zara.net/photos///2020/V/1/1/p/3307/510/090/2/w/560/3307510090_2_2_1.jpg?ts=1579541706444', '//static.zara.net/photos///2020/V/1/1/p/3307/510/090/2/w/560/3307510090_2_3_1.jpg?ts=1579546287033', '//static.zara.net/photos///2020/V/1/1/p/3307/510/090/2/w/560/3307510090_2_4_1.jpg?ts=1579541713885']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",노랑,"[{'겉감': '100% TPU'}, {'밑창': '100% 열가소성 고무'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']",//static.zara.net/photos///2020/V/1/1/p/3307/510/090/2/w/581/3307510090_1_1_1.jpg?ts=1579541664105
44,블랙 컬러 플랫 샌들. 에나멜 마감 비치 샌들 디자인. 웰트 디테일 밑창. 배색된 컬러의 피스가 매치된 엠보싱 마감 스트라이프 발바닥 디테일. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 밑창 높이: 1cm,에나멜 플랫 비치 샌들,"69,000 원","['//static.zara.net/photos///2020/V/1/1/p/3509/510/040/3/w/560/3509510040_1_1_1.jpg?ts=1581499478903', '//static.zara.net/photos///2020/V/1/1/p/3509/510/040/3/w/560/3509510040_2_1_1.jpg?ts=1581499698604', '//static.zara.net/photos///2020/V/1/1/p/3509/510/040/3/w/560/3509510040_2_2_1.jpg?ts=1581499772250', '//static.zara.net/photos///2020/V/1/1/p/3509/510/040/3/w/560/3509510040_2_3_1.jpg?ts=1581499712363', '//static.zara.net/photos///2020/V/1/1/p/3509/510/040/3/w/560/3509510040_2_4_1.jpg?ts=1581499633475', '//static.zara.net/photos///2020/V/1/1/p/3509/510/040/3/w/560/3509510040_2_5_1.jpg?ts=1581499740459', '//static.zara.net/photos///2020/V/1/1/p/3509/510/040/3/w/560/3509510040_2_15_1.jpg?ts=1581524384687', '//static.zara.net/photos///2020/V/1/1/p/3509/510/040/3/w/560/3509510040_2_55_1.jpg?ts=1581525905655']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",블랙,"[{'겉감': '100% 폴리우레탄'}, {'안감': '100% 폴리우레탄'}, {'밑창': '100% 열가소성 고무'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']",//static.zara.net/photos///2020/V/1/1/p/3509/510/040/3/cb-0-0-4176-3072-Center/w/1173/3509510040_2_15_1.jpg?ts=1581527695085
45,블랙 컬러 플랫 샌들. 발가락 고정을 위한 앞부분 스트랩 디테일. 스퀘어 토 마감. 굽 높이: 1.9cm,미니멀 스퀘어 토 플랫 샌들,"49,000 원","['//static.zara.net/photos///2020/V/1/1/p/3630/510/040/2/w/560/3630510040_1_1_1.jpg?ts=1581689155765', '//static.zara.net/photos///2020/V/1/1/p/3630/510/040/2/w/560/3630510040_2_1_1.jpg?ts=1580117257394', '//static.zara.net/photos///2020/V/1/1/p/3630/510/040/2/w/560/3630510040_2_2_1.jpg?ts=1580117330716', '//static.zara.net/photos///2020/V/1/1/p/3630/510/040/2/w/560/3630510040_2_3_1.jpg?ts=1580117308852', '//static.zara.net/photos///2020/V/1/1/p/3630/510/040/2/w/560/3630510040_2_4_1.jpg?ts=1580117294295']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",블랙,"[{'겉감': '100% 폴리우레탄'}, {'안감': '100% 폴리우레탄'}, {'밑창': '100% TPU'}, {'안창': '66% TPU, 34% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']",//static.zara.net/photos///2020/V/1/1/p/3630/510/040/2/w/581/3630510040_1_1_1.jpg?ts=1581689155765
46,블랙 컬러의 가죽 소재 플랫 부츠. 가죽 소재 외피. 앞부분 레이스업 디테일. 스퀘어 토 마감. 뒤꿈치 부분 풀탭 디테일. 볼륨 있는 트랙솔 밑창. 내부 지퍼로 여밈. 밑창 높이: 6cmJOIN LIFE 컬렉션.Care for planet: 가장 지속 가능한 방법으로 처리된 가죽.이러한 제품은 재생 에너지와 물 소모를 감소하는 기술을 사용하는 Leather Working Group 인증을 받은 가죽으로 제조됩니다. ,트랙솔 레더 플랫 부츠,"199,000 원","['//static.zara.net/photos///2019/I/1/1/p/7150/001/040/2/w/560/7150001040_2_2_1.jpg?ts=1567419454834', '//static.zara.net/photos///2019/I/1/1/p/7150/001/040/2/w/560/7150001040_1_1_1.jpg?ts=1571137564490', '//static.zara.net/photos///2019/I/1/1/p/7150/001/040/2/w/560/7150001040_2_1_1.jpg?ts=1567419415145', '//static.zara.net/photos///2019/I/1/1/p/7150/001/040/2/w/560/7150001040_2_5_1.jpg?ts=1567419573880', '//static.zara.net/photos///2019/I/1/1/p/7150/001/040/2/w/560/7150001040_2_3_1.jpg?ts=1567419494903', '//static.zara.net/photos///2019/I/1/1/p/7150/001/040/2/w/560/7150001040_2_4_1.jpg?ts=1567419534221', '//static.zara.net/photos///2018/V/M/1/p/1111/000/000/2/w/560/1111000000_2_97_1.jpg?ts=1570204599702']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",블랙,"[{'겉감': '95% 소가죽, 5% 폴리에스터'}, {'안감': '90% 폴리우레탄, 10% 폴리에스터'}, {'밑창': '100% 열가소성 고무'}, {'안창': '100% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']",//static.zara.net/photos///2019/I/1/1/p/7150/001/040/2/w/1173/7150001040_9_2_1.jpg?ts=1571137565618
47,블랙 컬러의 가죽 힐 샌들. 부드러운 가죽 소재의 외피 디자인. 2개의 앞부분 크로스 스트랩. 슬릿 스퀘어 청키힐. 스퀘어 토우와 뒤꿈치 디자인. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 굽 높이: 8.5cmJOIN LIFE 컬렉션.Care for planet: 가장 지속 가능한 방법으로 처리된 가죽.이러한 제품은 재생 에너지와 물 소모를 감소하는 기술을 사용하는 Leather Working Group 인증을 받은 가죽으로 제조됩니다. ,소프트 레더 힐 샌들,"79,000 원","['//static.zara.net/photos///2020/V/1/1/p/1305/510/040/3/w/560/1305510040_1_1_1.jpg?ts=1578916142306', '//static.zara.net/photos///2020/V/1/1/p/1305/510/040/3/w/560/1305510040_2_1_1.jpg?ts=1578916128286', '//static.zara.net/photos///2020/V/1/1/p/1305/510/040/3/w/560/1305510040_2_2_1.jpg?ts=1578916135958', '//static.zara.net/photos///2020/V/1/1/p/1305/510/040/3/w/560/1305510040_2_3_1.jpg?ts=1578916164297', '//static.zara.net/photos///2020/V/1/1/p/1305/510/040/3/w/560/1305510040_2_4_1.jpg?ts=1578916164772', '//static.zara.net/photos///2020/V/1/1/p/1305/510/040/3/w/560/1305510040_2_5_1.jpg?ts=1578916171628', '//static.zara.net/photos///2020/V/1/1/p/1305/510/040/3/w/560/1305510040_2_15_1.jpg?ts=1581502993054', '//static.zara.net/photos///2018/V/M/1/p/1111/000/000/2/w/560/1111000000_2_97_1.jpg?ts=1570204599702']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",블랙,"[{'겉감': '100% 양가죽'}, {'안감': '100% 폴리에스터'}, {'밑창': '100% 열가소성 고무'}, {'안창': '75% 염소가죽, 25% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']",//static.zara.net/photos///2020/V/1/1/p/1305/510/040/3/cb-0-0-4176-3072-Center/w/1173/1305510040_2_15_1.jpg?ts=1581503407703
48,블랙 컬러 힐 뮬. 투명한 비닐 피스가 매치된 외피 디자인. V컷 디자인. 스모키 마감 퍼스펙스 미디엄 청키힐. 아몬드 모양 토우캡 마감. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 굽 높이: 4.7cm,V컷 퍼스펙스 힐 뮬,"59,000 원","['//static.zara.net/photos///2020/V/1/1/p/2216/510/040/2/w/560/2216510040_1_1_1.jpg?ts=1578905743718', '//static.zara.net/photos///2020/V/1/1/p/2216/510/040/2/w/560/2216510040_2_1_1.jpg?ts=1578905770361', '//static.zara.net/photos///2020/V/1/1/p/2216/510/040/2/w/560/2216510040_2_2_1.jpg?ts=1578905778445', '//static.zara.net/photos///2020/V/1/1/p/2216/510/040/2/w/560/2216510040_2_3_1.jpg?ts=1578905743183', '//static.zara.net/photos///2020/V/1/1/p/2216/510/040/2/w/560/2216510040_2_4_1.jpg?ts=1578905748999', '//static.zara.net/photos///2020/V/1/1/p/2216/510/040/2/w/560/2216510040_2_55_1.jpg?ts=1580809244575']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",블랙,"[{'겉감': '60% 폴리에스터, 40% TPU'}, {'안감': '100% 폴리우레탄'}, {'밑창': '100% TPU'}, {'안창': '51% 폴리우레탄, 49% 폴리에스터'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']",//static.zara.net/photos///2020/V/1/1/p/2216/510/040/2/w/581/2216510040_1_1_1.jpg?ts=1578905743718
49,내추럴 컬러 가죽 힐 부츠. 가죽 소재 외피. 청키힐. 양 옆면과 뒤꿈치 풀탭 디테일. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 굽 높이: 6.8cm,청키 힐 레더 부츠,"199,000 원","['//static.zara.net/photos///2020/V/1/1/p/1003/510/105/3/w/560/1003510105_1_1_1.jpg?ts=1581440486587', '//static.zara.net/photos///2020/V/1/1/p/1003/510/105/3/w/560/1003510105_2_1_1.jpg?ts=1581440498502', '//static.zara.net/photos///2020/V/1/1/p/1003/510/105/3/w/560/1003510105_2_2_1.jpg?ts=1581440504541', '//static.zara.net/photos///2020/V/1/1/p/1003/510/105/3/w/560/1003510105_2_3_1.jpg?ts=1581440498750', '//static.zara.net/photos///2020/V/1/1/p/1003/510/105/3/w/560/1003510105_2_4_1.jpg?ts=1581440503427', '//static.zara.net/photos///2020/V/1/1/p/1003/510/105/3/w/560/1003510105_2_15_1.jpg?ts=1581671648345', '//static.zara.net/photos///2020/V/1/1/p/1003/510/105/3/w/560/1003510105_2_16_1.jpg?ts=1581671668280', '//static.zara.net/photos///2020/V/1/1/p/1003/510/105/3/w/560/1003510105_2_55_1.jpg?ts=1581441063772']","['230 ', '235 ', '240 ', '245 ', '255 ', '260 ', '265 ', '275 ']",천연 가죽 컬러,"[{'겉감': '100% 소가죽'}, {'안감': '47% 면, 40% 폴리우레탄, 13% 폴리에스터'}, {'밑창': '100% 고무'}, {'안창': '100% 염소가죽'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']",//static.zara.net/photos///2020/V/1/1/p/1003/510/105/3/cb-0-0-4176-3072-Center/w/1173/1003510105_2_16_1.jpg?ts=1581673330195
50,블랙과 블루 컬러 중 선택이 가능한 가죽 힐 샌들. 가죽 소재의 퀼팅 마감 디자인. 2개의 앞부분 크로스 스트랩. 발가락 스트랩. 이중 처리된 힐. 스퀘어 토 마감. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 굽 높이: 8.9cmJOIN LIFE 컬렉션.Care for planet: 가장 지속 가능한 방법으로 처리된 가죽.이러한 제품은 재생 에너지와 물 소모를 감소하는 기술을 사용하는 Leather Working Group 인증을 받은 가죽으로 제조됩니다. ,퀼팅 레더 힐 샌들,"99,000 원","['//static.zara.net/photos///2020/V/1/1/p/1311/510/009/3/w/560/1311510009_1_1_1.jpg?ts=1579514931849', '//static.zara.net/photos///2020/V/1/1/p/1311/510/009/3/w/560/1311510009_2_1_1.jpg?ts=1579515090855', '//static.zara.net/photos///2020/V/1/1/p/1311/510/009/3/w/560/1311510009_2_2_1.jpg?ts=1579515076947', '//static.zara.net/photos///2020/V/1/1/p/1311/510/009/3/w/560/1311510009_2_3_1.jpg?ts=1579515091660', '//static.zara.net/photos///2020/V/1/1/p/1311/510/009/3/w/560/1311510009_2_4_1.jpg?ts=1579515047359', '//static.zara.net/photos///2020/V/1/1/p/1311/510/009/3/w/560/1311510009_2_5_1.jpg?ts=1579515040058', '//static.zara.net/photos///2020/V/1/1/p/1311/510/009/3/w/560/1311510009_2_15_1.jpg?ts=1581526772503', '//static.zara.net/photos///2018/V/M/1/p/1111/000/000/2/w/560/1111000000_2_97_1.jpg?ts=1570204599702']","['235 ', '240 ', '245 ', '255 ', '260 ', '265 ']",블루,"[{'겉감': '100% 양가죽'}, {'밑창': '100% 열가소성 고무'}, {'안창': '70% 양가죽, 30% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']",//static.zara.net/photos///2020/V/1/1/p/1310/510/009/3/cb-0-0-4176-3072-Center/w/1173/1310510009_2_8_1.jpg?ts=1581536692424
51,블랙과 블루 컬러 중 선택이 가능한 가죽 힐 샌들. 가죽 소재의 퀼팅 마감 디자인. 2개의 앞부분 크로스 스트랩. 발가락 스트랩. 이중 처리된 힐. 스퀘어 토 마감. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 굽 높이: 8.9cmJOIN LIFE 컬렉션.Care for planet: 가장 지속 가능한 방법으로 처리된 가죽.이러한 제품은 재생 에너지와 물 소모를 감소하는 기술을 사용하는 Leather Working Group 인증을 받은 가죽으로 제조됩니다. ,퀼팅 레더 힐 샌들,"99,000 원","['//static.zara.net/photos///2020/V/1/1/p/1310/510/040/2/w/560/1310510040_2_1_1.jpg?ts=1579257795570', '//static.zara.net/photos///2020/V/1/1/p/1310/510/040/2/w/560/1310510040_1_1_1.jpg?ts=1579257676925', '//static.zara.net/photos///2020/V/1/1/p/1310/510/040/2/w/560/1310510040_2_2_1.jpg?ts=1579257757727', '//static.zara.net/photos///2020/V/1/1/p/1310/510/040/2/w/560/1310510040_2_3_1.jpg?ts=1579258637096', '//static.zara.net/photos///2020/V/1/1/p/1310/510/040/2/w/560/1310510040_2_4_1.jpg?ts=1579257788370', '//static.zara.net/photos///2020/V/1/1/p/1310/510/040/2/w/560/1310510040_2_5_1.jpg?ts=1579257773676', '//static.zara.net/photos///2018/V/M/1/p/1111/000/000/2/w/560/1111000000_2_97_1.jpg?ts=1570204599702']","['235 ', '240 ', '245 ', '255 ', '260 ', '265 ']",블랙,"[{'겉감': '100% 양가죽'}, {'밑창': '100% 열가소성 고무'}, {'안창': '70% 양가죽, 30% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']",//static.zara.net/photos///2020/V/1/1/p/1310/510/040/2/w/581/1310510040_1_1_1.jpg?ts=1579257676925
52,블랙과 블루 컬러 중 선택이 가능한 가죽 힐 샌들. 가죽 소재의 퀼팅 마감 디자인. 2개의 앞부분 크로스 스트랩. 발가락 스트랩. 이중 처리된 힐. 스퀘어 토 마감. AIRFIT®. 더욱 편안한 착용감을 제공하기 위해 디자인된 라텍스 소재의 유연한 기능성 스펀지 안창. 굽 높이: 8.9cmJOIN LIFE 컬렉션.Care for planet: 가장 지속 가능한 방법으로 처리된 가죽.이러한 제품은 재생 에너지와 물 소모를 감소하는 기술을 사용하는 Leather Working Group 인증을 받은 가죽으로 제조됩니다. ,퀼팅 레더 힐 샌들,"99,000 원","['//static.zara.net/photos///2020/V/1/1/p/1311/510/009/2/w/560/1311510009_1_1_1.jpg?ts=1579514926553', '//static.zara.net/photos///2020/V/1/1/p/1311/510/009/2/w/560/1311510009_2_1_1.jpg?ts=1579515003685', '//static.zara.net/photos///2020/V/1/1/p/1311/510/009/2/w/560/1311510009_2_2_1.jpg?ts=1579514989259', '//static.zara.net/photos///2020/V/1/1/p/1311/510/009/2/w/560/1311510009_2_3_1.jpg?ts=1579514938496', '//static.zara.net/photos///2020/V/1/1/p/1311/510/009/2/w/560/1311510009_2_4_1.jpg?ts=1579516971388', '//static.zara.net/photos///2020/V/1/1/p/1311/510/009/2/w/560/1311510009_2_5_1.jpg?ts=1579514967166', '//static.zara.net/photos///2018/V/M/1/p/1111/000/000/2/w/560/1111000000_2_97_1.jpg?ts=1570204599702']","['235 ', '240 ', '245 ', '255 ', '260 ', '265 ']",블루,"[{'겉감': '100% 양가죽'}, {'밑창': '100% 열가소성 고무'}, {'안창': '70% 양가죽, 30% 폴리우레탄'}]","['물에 담그지 말기', '가죽/에나멜/앤팈. 마른 면소재 천으로 손질하십시오.', '스웨이드/누벅/내피. 부드러운 솔이나 빳빳한 스폰지로 손질하십시오. ', '가죽. 무색 크림 또는 제품색상에 맞는 크림으로 손질하실 수 있습니다.', '스웨이드/누벅/내피. 전용 스프레이나 방수용 스프레이로 관리하실 수 있습니다.']",//static.zara.net/photos///2020/V/1/1/p/1311/510/009/2/w/581/1311510009_1_1_1.jpg?ts=1579514926553
